name,stop_id,Category,Location,Sub Location,Description,Sub Description,Item,Finding,On Site Finding,Recommendation,Recommended Value,Deviation,Measure Units,Costing Info,Estimated Cost,Notes,Code Reference,Priority,Progress,Resolution,Projected Completion Date,Actual Completion Date,Actual Cost,Comments,Contractor,Landlord/Owner,Tenant,Both,Assignment,stop_lat,stop_lon,Designated Staff
"GCS147 - Joerschke Drive Across from Maltman Drive - Joerschke Drive Across from Maltman Drive
Grass Valley, CA 95945",24622,Pole Stops,Exterior,,"Pole Stop @ 39.233009387125, -121.040663123131",,Missing,Pole missing or damaged at time of inspection.,Not Found,Provide a compliant pole stop.,See Recommendation,,,,,Notes : Location Per Cnts.Routematch.Com,"ADA 810.4, R211",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.233009387125,-121.040663123131,
"GCS148 - Highway 49 at Rock Creek Mobile Home Park - Highway 49 at Rock Creek Mobile Home Park
Auburn, CA 95604",24916,Bus Stops,Exterior,,"Bus Stop @ 38.956388687749, -121.100900173187",,Accessible Route,Bus stop pad is not on an accessible route.,Not Accessible,Bus stop pad shall be on an accessible route.,See Recommendation,,,,,,ADA 810,Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,38.956388687749,-121.100900173187,
"GCS148 - Highway 49 at Rock Creek Mobile Home Park - Highway 49 at Rock Creek Mobile Home Park
Auburn, CA 95604",25044,Bus Stops,Exterior,,"Bus Stop @ 38.956388687749, -121.100900173187",,Bus Stop Pad Length,Bus stop pad is not compliant.,74.00 inches,Provide a compliant bus stop pad.,At least 96.00 inches,-22.00,inches,,"$3,168.00",,ADA 810,Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,38.956388687749,-121.100900173187,
"GCS148 - Highway 49 at Rock Creek Mobile Home Park - Highway 49 at Rock Creek Mobile Home Park
Auburn, CA 95604",24919,Bus Stops,Exterior,,"Bench @ 38.956388687749, -121.100900173187",,Clear Floor Space,Clear floor space next to bench is not on an accessible route.,Not Accessible,Clear floor space next to bench shall be on an accessible route.,See Recommendation,,,,,,ADA 903,Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,38.956388687749,-121.100900173187,
"GCS148 - Highway 49 at Rock Creek Mobile Home Park - Highway 49 at Rock Creek Mobile Home Park
Auburn, CA 95604",24917,Bus Stops,Exterior,,"Shelter @ 38.956388687749, -121.100900173187",,Accessible Route,Bus stop shelter is not on an accessible route.,Not Accessible,Shelter shall be on an accessible route.,See Recommendation,,,,,,ADA 402,Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,38.956388687749,-121.100900173187,
"GCS148 - Highway 49 at Rock Creek Mobile Home Park - Highway 49 at Rock Creek Mobile Home Park
Auburn, CA 95604",24918,Bus Stops,Exterior,,"Shelter @ 38.956388687749, -121.100900173187",,Clear Floor Space,Clear floor space is not located entirely within the shelter.,Not Located,Clear floor space shall be located entirely within the shelter.,See Recommendation,,,,,,ADA 305,Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,38.956388687749,-121.100900173187,
"GCS149 - Litton Drive at 180 Building - Litton Drive at 180 Building
Grass Valley, CA 95945",24572,Bus Stops,Exterior,,"Bus Stop @ 39.234621575407, -121.054862737656",,Bus Stop Pad Slope,Bus stop pad is not compliant.,3.10 percent,Provide a compliant bus stop pad.,Up to 2.08 percent,1.02,percent,,"$3,168.00",,"ADA 810,  CA 11B-810.2.4",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.234621575407,-121.054862737656,
"GCS149 - Litton Drive at 180 Building - Litton Drive at 180 Building
Grass Valley, CA 95945",24547,Bus Stops,Exterior,,"Bench @ 39.234621575407, -121.054862737656",,Clear Floor Space,There is no clear floor space located next to bench.,Not Found,Provide compliant clear floor space next to the bench.,See Recommendation,,,,,,ADA 903,Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.234621575407,-121.054862737656,
"GCS150 - Loma Rica Drive at Transportation Yard - Loma Rica Drive at Transportation Yard
Grass Valley, CA 95945",24535,Pole Stops,Exterior,,"Pole Stop @ 39.221382252256, -121.009125709534",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.221382252256,-121.009125709534,
"GCS150 - Loma Rica Drive at Transportation Yard - Loma Rica Drive at Transportation Yard
Grass Valley, CA 95945",24536,Pole Stops,Exterior,,"Pole Stop @ 39.221382252256, -121.009125709534",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.221382252256,-121.009125709534,
"GCS151 - Mc Courtney Road at Allison Ranch Road - Mccourtney Road at Allison Ranch Road
Grass Valley, CA 95945",18973,Pole Stops,Exterior,,"Pole Stop @ 39.209096453416, -121.070371270180",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.209096453416,-121.070371270180,
"GCS151 - Mc Courtney Road at Allison Ranch Road - Mccourtney Road at Allison Ranch Road
Grass Valley, CA 95945",18972,Pole Stops,Exterior,,"Pole Stop @ 39.209096453416, -121.070371270180",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.209096453416,-121.070371270180,
"GCS152 - Mcknight Street at Papa Murphys - Mcknight Street at Papa Murphys
Grass Valley, CA 95945",18979,Pole Stops,Exterior,,Pole Stop,,Length,The length of the boarding pad/landing area is not compliant.,94.50 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-1.50,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS153 - Nevada City Highway Across from Hubbard Road - Nevada City Highway Across from Hubbard Road
Grass Valley, CA 95945",25045,Benches,Exterior,,"Bench Next to Pole Stop @ 39.242158479698, -121.036258935928",,Clear Floor Space,No clear floor space provided at the bench.,Not Found,Provide compliant clear floor space for the bench at one end.,See Recommendation,,,,"$1,840.00",,"ADA 206, 305, 903.2 ,  CA 11B-206, 305, 903.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.242158479698,-121.036258935928,
"GCS153 - Nevada City Highway Across from Hubbard Road - Nevada City Highway Across from Hubbard Road
Grass Valley, CA 95945",25046,Pole Stops,Exterior,,Pole Stop,,Length,The length of the boarding pad/landing area is not compliant.,66.00 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-30.00,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS154 - Nevada City Highway at Banner Lava Cap Road - Nevada City Highway at Banner Lava Cap Road
Grass Valley, CA 95945",25048,Benches,Exterior,,"Bench Next to Pole Stop @ 39.243413166839, -121.031323671341",,Clear Floor Space,No clear floor space provided at the bench.,Not Found,Provide compliant clear floor space for the bench at one end.,See Recommendation,,,,"$1,840.00",,"ADA 206, 305, 903.2 ,  CA 11B-206, 305, 903.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.243413166839,-121.031323671341,
"GCS154 - Nevada City Highway at Banner Lava Cap Road - Nevada City Highway at Banner Lava Cap Road
Grass Valley, CA 95945",25047,Pole Stops,Exterior,,Pole Stop,,Length,The length of the boarding pad/landing area is not compliant.,70.00 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-26.00,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS155 - Nevada Street at Enterprise Drive at US Post Office - Nevada Street at Enterprise Drive at US Post Office
Auburn, CA 95604",25049,Bus Stops,Exterior,,"Bus Stop @ 38.907782350259, -121.084485054016",,Bus Stop Pad Length,Bus stop pad is not compliant.,95.00 inches,Provide a compliant bus stop pad.,At least 96.00 inches,-1.00,inches,,"$3,168.00",,ADA 810,Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,38.907782350259,-121.084485054016,
"GCS155 - Nevada Street at Enterprise Drive at US Post Office - Nevada Street at Enterprise Drive at US Post Office
Auburn, CA 95604",24952,Bus Stops,Exterior,,"Bus Stop @ 38.907782350259, -121.084485054016",,Bus Stop Pad Slope,Bus stop pad is not compliant.,3.40 percent,Provide a compliant bus stop pad.,Up to 2.08 percent,1.32,percent,,"$3,168.00",,"ADA 810,  CA 11B-810.2.4",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,38.907782350259,-121.084485054016,
"GCS155 - Nevada Street at Enterprise Drive at US Post Office - Nevada Street at Enterprise Drive at US Post Office
Auburn, CA 95604",24953,Bus Stops,Exterior,,"Bus Stop @ 38.907782350259, -121.084485054016",,Sidewalk Cross Slope Next to Pad,Sidewalk next to pad is not compliant.,3.30 percent,Provide a compliant sidewalk next to pad.,Up to 2.08 percent,1.22,percent,,$26.00,,"ADA 810,  CA 11B-403.3, 810.2.3",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,38.907782350259,-121.084485054016,
"GCS155 - Nevada Street at Enterprise Drive at US Post Office - Nevada Street at Enterprise Drive at US Post Office
Auburn, CA 95604",24930,Bus Stops,Exterior,,"Shelter @ 38.907782350259, -121.084485054016",,Clear Floor Space Slope,Clear floor space within the bus stop shelter is not compliant.,4.40 percent,Provide compliant clear floor space in the shelter.,Up to 2.08 percent,2.32,percent,,,,"ADA 305,  CA 11B-810.3",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,38.907782350259,-121.084485054016,
"GCS156 - Nevada City Highway at Glenwood Drive - Nevada City Highway at Glenwood Drive
Grass Valley, CA 95945",25050,Pole Stops,Exterior,,Pole Stop,,Length,The length of the boarding pad/landing area is not compliant.,71.00 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-25.00,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS157 - Nevada City Highway at Gold Flat Road - Nevada City Highway at Gold Flat Road
Nevada City, CA 95959",25051,Pole Stops,Exterior,,Pole Stop,,Length,The length of the boarding pad/landing area is not compliant.,48.00 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-48.00,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS158 - Nevada City Highway at Hubbard Road - Nevada City Highway at Hubbard Road
Grass Valley, CA 95945",25053,Benches,Exterior,,"Bench Next to Pole Stop @ 39.242524086215, -121.036323308945",,Clear Floor Space,No clear floor space provided at the bench.,Not Found,Provide compliant clear floor space for the bench at one end.,See Recommendation,,,,"$1,840.00",,"ADA 206, 305, 903.2 ,  CA 11B-206, 305, 903.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.242524086215,-121.036323308945,
"GCS158 - Nevada City Highway at Hubbard Road - Nevada City Highway at Hubbard Road
Grass Valley, CA 95945",25052,Pole Stops,Exterior,,Pole Stop,,Length,The length of the boarding pad/landing area is not compliant.,60.00 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-36.00,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS159 - Nevada City Highway at Narrow Gauge Lane - Nevada City Highway at Narrow Gauge Lane
Grass Valley, CA 95945",25054,Pole Stops,Exterior,,Pole Stop,,Length,The length of the boarding pad/landing area is not compliant.,60.50 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-35.50,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS160 - Nevada City Highway at Skewes Lane - Nevada City Highway at Skewes Lane
Grass Valley, CA 95945",24763,Pole Stops,Exterior,,"Pole Stop @ 39.240064514753, -121.036505699158",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.240064514753,-121.036505699158,
"GCS160 - Nevada City Highway at Skewes Lane - Nevada City Highway at Skewes Lane
Grass Valley, CA 95945",24762,Pole Stops,Exterior,,"Pole Stop @ 39.240064514753, -121.036505699158",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.240064514753,-121.036505699158,
"GCS161 - Nevada Way at Social Security Administration - Nevada Way at Social Security Administration
Auburn, CA 95604",24925,Pole Stops,Exterior,,"Pole Stop @ 38.920195823159, -121.082285642624",,Missing,Pole missing or damaged at time of inspection.,Not Found,Provide a compliant pole stop.,See Recommendation,,,,,,"ADA 810.4, R211",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,38.920195823159,-121.082285642624,
"GCS161 - Nevada Way at Social Security Administration - Nevada Way at Social Security Administration
Auburn, CA 95604",25055,Pole Stops,Exterior,,Pole Stop,,Length,The length of the boarding pad/landing area is not compliant.,78.00 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-18.00,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS162 - Old Tunnel Road at Bank of the West - Old Tunnel Road at Bank of the West
Grass Valley, CA 95945",24550,Pole Stops,Exterior,,Pole Stop,,Cross Slope,The cross slope of the boarding pad/landing area is not compliant.,3.40 percent,Provide a compliant cross slope.,Up to 2.08 percent,1.32,percent,,,,"ADA 810.2.4, R308.1.1.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS162 - Old Tunnel Road at Bank of the West - Old Tunnel Road at Bank of the West
Grass Valley, CA 95945",25056,Pole Stops,Exterior,,Pole Stop,,Length,The length of the boarding pad/landing area is not compliant.,54.00 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-42.00,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS163 - Old Tunnel Road at Nevada City Senior Apartments - Old Tunnel Road at Nevada City Senior Apartments
Grass Valley, CA 95945",24574,Bus Stops,Exterior,,"Bus Stop @ 39.236595209082, -121.030556559563",,Sidewalk Slope Next to Pad,Sidewalk next to pad is not compliant.,9.50 percent,Provide a compliant sidewalk next to pad.,Up to 5.00 percent,4.50,percent,,$26.00,,ADA 810,Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.236595209082,-121.030556559563,
"GCS163 - Old Tunnel Road at Nevada City Senior Apartments - Old Tunnel Road at Nevada City Senior Apartments
Grass Valley, CA 95945",24575,Bus Stops,Exterior,,"Bus Stop @ 39.236595209082, -121.030556559563",,Sidewalk Cross Slope Next to Pad,Sidewalk next to pad is not compliant.,3.30 percent,Provide a compliant sidewalk next to pad.,Up to 2.08 percent,1.22,percent,,$26.00,,"ADA 810,  CA 11B-403.3, 810.2.3",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.236595209082,-121.030556559563,
"GCS163 - Old Tunnel Road at Nevada City Senior Apartments - Old Tunnel Road at Nevada City Senior Apartments
Grass Valley, CA 95945",24573,Bus Stops,Exterior,,"Bus Stop @ 39.236595209082, -121.030556559563",,Bus Stop Pad Slope,Bus stop pad is not compliant.,9.50 percent,Provide a compliant bus stop pad.,Up to 2.08 percent,7.42,percent,,"$3,168.00",,"ADA 810,  CA 11B-810.2.4",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.236595209082,-121.030556559563,
"GCS163 - Old Tunnel Road at Nevada City Senior Apartments - Old Tunnel Road at Nevada City Senior Apartments
Grass Valley, CA 95945",24576,Bus Stops,Exterior,,"Bench @ 39.236595209082, -121.030556559563",,Clear Floor Space,There is no clear floor space located next to bench.,Not Found,Provide compliant clear floor space next to the bench.,See Recommendation,,,,,,ADA 903,Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.236595209082,-121.030556559563,
"GCS164 - Penn Valley Drive at Broken Oak Court - Penn Valley Drive at Broken Oak Court
Penn Valley, CA 95946",24650,Pole Stops,Exterior,,"Pole Stop @ 39.198712529415, -121.181538105011",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.198712529415,-121.181538105011,
"GCS164 - Penn Valley Drive at Broken Oak Court - Penn Valley Drive at Broken Oak Court
Penn Valley, CA 95946",24648,Pole Stops,Exterior,,"Pole Stop @ 39.198712529415, -121.181538105011",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.198712529415,-121.181538105011,
"GCS164 - Penn Valley Drive at Broken Oak Court - Penn Valley Drive at Broken Oak Court
Penn Valley, CA 95946",24649,Pole Stops,Exterior,,"Pole Stop @ 39.198712529415, -121.181538105011",,Visibility,The Timetable/Schedule/Map information is not visible from the sidewalk.,Not Visible,Provide Timetable/Schedule/Map information signage that is visible from the sidewalk.,See Recommendation,,,,$158.00,,"ADA 810.4, R211",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.198712529415,-121.181538105011,
"GCS165 - Penn Valley Drive Across from Broken Arrow Court - Penn Valley Drive Across from Broken Arrow Court
Penn Valley, CA 95946",24651,Pole Stops,Exterior,,"Pole Stop @ 39.198920389226, -121.181581020355",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.198920389226,-121.181581020355,
"GCS165 - Penn Valley Drive Across from Broken Arrow Court - Penn Valley Drive Across from Broken Arrow Court
Penn Valley, CA 95946",24652,Pole Stops,Exterior,,"Pole Stop @ 39.198920389226, -121.181581020355",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.198920389226,-121.181581020355,
